Data,,,,,,,,,,,,
Time,Conductivity,Temperature,Pressure,Temperature,Dissolved O? concentration,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Dissolved O? saturation,Density anomaly
2021-10-05 05:54:40.000,0.013959634,15.21088471,10.13647163,15.5595,341.2720936,0.003971626,0.003939239,0.013339191,1466.696587,17.16845977,109.6817352,-0.920660464
2021-10-05 05:54:40.125,0.013237253,15.21182099,10.13183905,15.5577,341.6667411,-0.000660953,-0.000655563,0.012988393,1466.699346,16.27967137,109.804102,
2021-10-05 05:54:40.250,0.014012112,15.21293612,10.1232692,15.5577,341.6658625,-0.009230804,-0.00915553,0.013365269,1466.703548,17.23216976,109.8040719,
2021-10-05 05:54:40.375,0.014000752,15.21390922,10.13586694,15.5577,341.6660113,0.003366945,0.003339489,0.01335996,1466.707135,17.21780616,109.8041161,-0.921111033
2021-10-05 05:54:40.500,0.013861683,15.21577125,10.13588285,15.5577,341.6661517,0.003382852,0.003355266,0.013292634,1466.713537,17.04603578,109.8041162,-0.92144888
2021-10-05 05:54:40.625,0.014591115,15.21714936,10.1289887,15.5577,341.6653335,-0.003511304,-0.00348267,0.013649304,1466.718657,17.94245531,109.804092,
2021-10-05 05:54:40.750,0.014139828,15.21914814,10.13417968,15.5577,341.665849,0.00167968,0.001665983,0.013429055,1466.725433,17.38669825,109.8041102,-0.921869009
2021-10-05 05:54:40.875,0.014237755,15.22097333,10.13333002,15.5577,341.6657392,0.000830022,0.000823253,0.013477304,1466.731833,17.50636146,109.8041072,-0.922115603
2021-10-05 05:54:41.000,0.014760348,15.22276169,10.13561474,15.5577,341.6652305,0.003114737,0.003089337,0.013733552,1466.738408,18.14816515,109.8041152,-0.922180444
2021-10-05 05:54:41.125,0.014741544,15.2250918,10.12959916,15.5575,339.2900817,-0.002900838,-0.002877183,0.013724856,1466.746411,18.12405375,109.0403187,
2021-10-05 05:54:41.250,0.014264003,15.2281425,10.12871914,15.5575,339.2905542,-0.003780865,-0.003750033,0.013491804,1466.756733,17.53568215,109.0403156,
